mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
1011.2889250119528,2.767934543998877,5.642270008722941,0.01641408678372941,entropy,300,sqrt,1,20,250,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 250}",0.8692601010036216,0.865325329892842,0.8695502164144044,0.8680452157702895,0.0019268932036911014,74,-0.2960901125260658,-0.3006483087318614,-0.29670767752116645,-0.2978153662596979,0.0020189962718694795,45
9713.440210024515,22.871530094003003,4.5868518352508545,1.5671253198609705,entropy,300,sqrt,1,20,300,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 300}",0.8687144482980893,0.8654914948514463,0.8708392693116981,0.8683484041537445,0.002198509215527223,64,-0.2953928558528573,-0.2994378251646334,-0.29722114501424607,-0.29735060867724555,0.0016538873023537754,44
14851.491043011347,4.335861652910208,8.004616816838583,0.04791795332634627,entropy,300,sqrt,1,20,350,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 350}",0.8694648129874414,0.8652087611580321,0.8709950130505402,0.8685561957320046,0.002448042310166275,48,-0.2947978784031452,-0.2994143347012251,-0.2958217802749037,-0.29667799779309134,0.001979519894125661,37
9897.030694166819,3495.3150460529046,1702.2787129878998,2398.907826087071,entropy,300,sqrt,5,5,250,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 250}",0.8706343632777865,0.8669624026143132,0.8704738725032762,0.8693568794651254,0.0016944180641116908,6,-0.29309335169382195,-0.2990276134661122,-0.2944727430570214,-0.2955312360723185,0.00253563552758026,33
4435.886550664902,2372.886950557599,7.093987226486206,0.07620936308558067,entropy,300,sqrt,5,5,300,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.8706914232733185,0.8662479430647598,0.8714274402361716,0.8694556021914166,0.002287974074302475,5,-0.29359630588503216,-0.2968056019524513,-0.29373866182317987,-0.2947135232202211,0.001480464199650213,18
1353.832147995631,9.583265850716776,8.128069400787354,0.010806208528580125,entropy,300,sqrt,5,5,350,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 350}",0.8702763709689989,0.8661946063145023,0.8711125159893969,0.8691944977576327,0.002148533783259228,8,-0.29307474754552904,-0.29697840179370455,-0.29379288917890567,-0.29461534617271307,0.0016964582227534581,17
973.2648799419403,7.99619699743547,5.828139702479045,0.09669085184876287,entropy,300,sqrt,5,10,250,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 250}",0.8704995781077178,0.8660385356112659,0.8710346408241922,0.8691909181810585,0.002239748486979469,10,-0.29390370660366344,-0.2977106024312666,-0.29502710520903735,-0.29554713808132244,0.0015970680640366097,34
1171.1490943431854,2.753085407681754,7.20042101542155,0.3194606029011945,entropy,300,sqrt,5,10,300,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.8699998754697305,0.8661288245088543,0.8710814969003963,0.8690700656263269,0.0021261311833394997,15,-0.29320178136452835,-0.29753691601270693,-0.29380405423486766,-0.294847583870701,0.0019174746726022098,19
1363.4611806869507,2.1948770418425125,8.076387802759806,0.05743929304754182,entropy,300,sqrt,5,10,350,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 350}",0.870549750502299,0.8665007545802528,0.8714295259476086,0.8694933436767202,0.002146344696418206,4,-0.2927750317330095,-0.29717723456279194,-0.2938130102358097,-0.29458842551053704,0.001878971185666327,15
965.9936655362447,1.344490310068738,5.571743170420329,0.03646907581515782,entropy,300,sqrt,5,20,250,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 250}",0.8702882055362962,0.8664375985678409,0.8712756208533542,0.8693338083191637,0.0020872263005934444,7,-0.29725020972048194,-0.3009491537464182,-0.29840107270743516,-0.2988668120581117,0.0015455811385643563,53
1155.454933166504,3.506557318300342,6.699727853139241,0.02292081211328184,entropy,300,sqrt,5,20,300,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.8697158901366684,0.8665364066928163,0.8706242061056988,0.8689588343117278,0.0017525935356014484,26,-0.29669171811193573,-0.30078628816911157,-0.2985718550583445,-0.2986832871131306,0.0016734572627558851,51
1348.0209568341572,5.614092871671518,7.751256545384725,0.013821409282331701,entropy,300,sqrt,5,20,350,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 350}",0.8697527062702476,0.8664545808382647,0.870378744976978,0.8688620106951634,0.0017213889745390358,32,-0.29646148178212006,-0.3008058789982322,-0.29817329624638106,-0.2984802190089111,0.001786821755605934,46
918.7364586989085,5.89730948022714,5.476357698440552,0.011930567702269756,entropy,300,sqrt,10,5,250,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 250}",0.869881067519592,0.8654668251648292,0.8700103353508344,0.8684527426784184,0.002112021952461384,56,-0.2995836913559396,-0.30465945124143773,-0.3018264974884062,-0.30202321336192783,0.002076833720671854,62
1097.885570526123,3.9012646982399892,6.508551518122355,0.019625575162914053,entropy,300,sqrt,10,5,300,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.8700948278669829,0.8659685756545534,0.8702399065450912,0.8687677700222092,0.00198021527224477,37,-0.29930420688659115,-0.30478307381797454,-0.30205983083924787,-0.3020490371812712,0.0022367510799134517,64
1288.4823548793793,2.6381135594491134,7.5772914091746015,0.03330226205006572,entropy,300,sqrt,10,5,350,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 350}",0.8701866970669369,0.8658989212919754,0.8707536493772596,0.8689464225787239,0.0021673035166762085,27,-0.2992830763692647,-0.3046520298548422,-0.3018888253384221,-0.301941310520843,0.0021921802546557693,60
920.0469659169515,3.6716332313078723,5.401108582814534,0.023246404811698543,entropy,300,sqrt,10,10,250,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 250}",0.8693959637912176,0.8657708045371622,0.8697903421186011,0.8683190368156604,0.0018090512016270264,67,-0.29963578023154613,-0.30481221192478153,-0.30272722322234147,-0.3023917384595564,0.0021265423874180815,79
1102.8414180278778,5.739560927803317,6.49690596262614,0.04938223514991826,entropy,300,sqrt,10,10,300,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.8693479342981614,0.8657799685591335,0.8707812550935731,0.8686363859836227,0.0021028460877001495,43,-0.2999056031534893,-0.30497683153039684,-0.30185337477517094,-0.3022452698196857,0.002088783634418925,76
1292.6522529125214,6.455897644749602,7.565251747767131,0.034448135600564984,entropy,300,sqrt,10,10,350,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 350}",0.870148770547269,0.8662746862961033,0.8704956678553449,0.868973041566239,0.0019132738623434335,24,-0.29923588434957377,-0.3044940190633492,-0.30171715554424167,-0.30181568631905487,0.002147754859109327,55
915.7698910236359,5.59260894776891,5.296606143315633,0.1615780677274212,entropy,300,sqrt,10,20,250,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 250}",0.8699910319009632,0.8659748831621907,0.8703819716135339,0.8687826288922293,0.0019917806987933295,36,-0.29963072103779614,-0.30466841256527505,-0.30208629787994185,-0.3021284771610044,0.0020568452057007753,69
1018.3117175896963,21.190414953544625,5.590255339940389,0.11165095353222863,entropy,300,sqrt,10,20,300,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",0.8698747516100629,0.8658983496605994,0.8703184867031939,0.8686971959912855,0.001987356836825365,40,-0.29933966288796515,-0.30478124724137823,-0.30217009568439984,-0.3020970019379144,0.0022221186722973726,66
1118.0494751930237,2.589295322703028,6.075837771097819,0.38477079768604616,entropy,300,sqrt,10,20,350,"{'criterion': 'entropy', 'max_depth': 300, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 350}",0.8701481383564066,0.866088156379607,0.8704442027330039,0.8688934991563393,0.0019873557977029012,29,-0.2991857979764601,-0.3044222602680567,-0.30192828667866245,-0.3018454483077264,0.002138579120132917,57
