feature,permutation_train,permutation_test,gini
iz,0.007344699995401808,-0.00020459639168268762,0.013292582426660803
zy,0.0015769316533668087,-0.0008415995046833954,0.005627494678381585
W1g,0.005480993950053155,0.0012424824404672814,0.014660236081760212
W1r,0.00559417584107665,0.0004353903789725555,0.012442254102128604
W1i,0.0033617325179746325,-0.0010872776455200794,0.00876535924376443
W1z,0.002585503221480138,-0.0007594108888053416,0.007033310083254511
W1y,0.00225620367121541,-0.0008280279992447884,0.006583008652427135
sigma_5,0.003960822721892428,-0.0005791994712983639,0.0089394214674428
sigma_3,0.002729031730898298,-0.0008832680990968159,0.007263136155838914
sigma_7,0.005947474000249457,0.0001505778239708396,0.011024264447571715
sigma_10,0.008920939431064942,0.0019711494696218836,0.013627987384258567
sigma_3_1000,0.0036492850540278767,-0.0006822895629706727,0.012131089970673333
sigma_5_1000,0.0027608009220202088,-0.000624690195306791,0.008823665295405795
sigma_7_1000,0.003202489119457086,-0.0006086232278161482,0.010622278029395926
sigma_10_1000,0.0029338928182106963,-0.000450128130608148,0.008470853335331837
sigma_3_3000,0.008301531153851719,-6.348249501797465e-05,0.03466502297078342
sigma_5_3000,0.008414063770295596,0.0003830875665082149,0.030159212450031763
sigma_7_3000,0.008164350655631739,0.001093804451141711,0.025872733923110656
sigma_10_3000,0.006417178041494331,0.0014665295036285035,0.018061281478800182
sigma_3_5000,0.009608664390407862,0.0004796660771572518,0.04330677498588743
sigma_5_5000,0.013999845074121331,0.0028806204555639203,0.052255835070771285
sigma_7_5000,0.019576416946317843,0.008759969910025403,0.06158027497624636
sigma_10_5000,0.022500200737226916,0.013899786960344477,0.049383472700833625
sigma_3_10000,0.011734731260398664,0.002055052033273571,0.04759125840107474
sigma_5_10000,0.025076259736719453,0.01413646609399614,0.08910958478231318
sigma_7_10000,0.06250068972964407,0.05395805675177986,0.11802106592034456
