  8354 WH J114556.1-021824   176.48367   -2.30679  0.1170 16.669 16.190   7.47 0.847  47.60   2.09  38  CAMIRA14
  8355 WH J114558.2+000416   176.49232    0.07110  0.7298 20.043 18.481   6.12 0.573  26.86   1.21  14          
  8356 WH J114559.6+020240   176.49832    2.04443  0.6652 19.732 17.994   7.35 0.620  31.68   1.41  16  WHL     
  8357 WH J114602.0-013918   176.50833   -1.65491  0.3378 18.242 18.021   6.07 0.654  20.32   0.92  17  WHL     
  8358 WH J114609.3+003633   176.53883    0.60908  1.0651 22.714 19.682   5.24 0.484  21.91   0.99  14          
  8359 WH J114609.6+002941   176.53986    0.49460  0.8274 21.312 18.942  11.49 0.867  90.33   3.87  52  CAMIRA18
  8360 WH J114610.4+005746   176.54320    0.96272  1.1411 21.712 18.748   5.31 0.526  29.68   1.33  14          
  8361 WH J114615.8+013806   176.56564    1.63505  0.9074 20.829 18.345   5.55 0.517  21.58   0.98   9          
  8362 WH J114619.8+012952   176.58252    1.49770  0.6471 20.371 18.492   6.16 0.583  23.10   1.04  17  WHL     
  8363 WH J114619.9-014357   176.58313   -1.73243  0.5534 18.876 17.485   8.10 0.605  28.63   1.28  13          
  8364 WH J114619.9-001420   176.58313   -0.23897  0.8571 20.489 18.202   6.56 0.629  37.01   1.64  21          
  8365 WH J114620.1-004719   176.58356   -0.78871  0.6294 20.427 18.172   5.14 0.504  18.67   0.85  12          
  8366 WH J114622.0+013954   176.59180    1.66492  0.8431 20.110 18.061   6.84 0.576  30.81   1.38  12          
  8367 WH J114622.2+000555   176.59241    0.09855  0.6078 19.896 18.432   8.14 0.619  31.73   1.42  22  WHL     
  8368 WH J114623.1+002224   176.59628    0.37328  0.4870 20.136 18.747   6.17 0.620  18.69   0.85  13          
  8369 WH J114625.0+001117   176.60437    0.18800  0.7367 21.814 19.116   5.59 0.590  26.68   1.20  15          
  8370 WH J114626.2+013319   176.60907    1.55524  0.7247 20.450 18.739   6.86 0.654  35.75   1.59  20          
  8371 WH J114626.6-015743   176.61093   -1.96184  0.8194 21.080 18.916   5.68 0.514  23.75   1.07  16          
  8372 WH J114627.5+002328   176.61441    0.39122  0.6255 19.626 18.385   6.41 0.786  56.26   2.46  37  WHL     
  8373 WH J114630.1-022410   176.62552   -2.40276  0.5421 19.105 17.878   8.06 0.587  26.81   1.21  14  WHL     
  8374 WH J114630.8-000159   176.62814   -0.03315  0.6007 20.038 18.046   5.13 0.587  19.87   0.90  16  CAMIRA18
  8375 WH J114631.2-004707   176.63004   -0.78525  1.2172 24.020 19.347   5.58 0.546  27.40   1.23  11          
  8376 WH J114631.8+004955   176.63257    0.83192  0.6001 20.737 18.720   5.26 0.545  24.62   1.11  15          
  8377 WH J114632.0+015718   176.63335    1.95510  0.8712 20.938 18.540   7.09 0.592  26.75   1.20  14          
  8378 WH J114632.9+002607   176.63689    0.43515  0.6348 19.826 18.397   6.18 0.722  37.58   1.67  25  CAMIRA18
  8379 WH J114635.0+010148   176.64589    1.02993  0.9824 20.656 17.980   8.02 0.620  36.12   1.61  16          
  8380 WH J114635.0-003657   176.64592   -0.61577  1.4864 24.052 19.634   5.28 0.436  19.08   0.87   6          
  8381 WH J114638.7+000936   176.66130    0.15993  0.8560 21.320 18.227   8.65 0.657  37.79   1.68  14          
  8382 WH J114641.2+005651   176.67171    0.94746  0.3534 18.118 17.478   6.00 0.576  17.27   0.79   9  WHL     
  8383 WH J114641.7-004039   176.67378   -0.67742  0.4423 19.459 17.878   5.00 0.550  17.47   0.80  12  WHL     
  8384 WH J114643.7+014412   176.68198    1.73670  1.2047 23.006 18.725   7.38 0.590  32.01   1.43  13          
  8385 WH J114644.3+005249   176.68449    0.88016  0.9470 21.163 18.399   5.53 0.542  21.59   0.98   9          
  8386 WH J114644.9+002810   176.68713    0.46939  1.1609 22.804 19.494   5.50 0.566  34.10   1.52  16          
  8387 WH J114645.0+004800   176.68736    0.79993  0.5118 19.214 17.921   5.99 0.508  19.15   0.87  13          
  8388 WH J114645.6-022454   176.69011   -2.41513  0.5661 19.633 18.117   8.53 0.633  31.86   1.42  23          
  8389 WH J114647.3-014745   176.69705   -1.79597  0.8907 21.577 18.904   5.38 0.503  20.85   0.95  13          
  8390 WH J114649.7-002019   176.70688   -0.33867  0.5826 19.447 17.659   5.74 0.572  22.63   1.02  11  WHL     
  8391 WH J114650.4+011700   176.71013    1.28334  1.3372 22.470 19.104   5.36 0.466  23.22   1.05  11          
  8392 WH J114654.8+004736   176.72821    0.79321  0.9193 20.898 18.527  10.86 0.672  45.00   1.98  23          
  8393 WH J114657.2-021424   176.73837   -2.23991  0.6118 19.762 18.038   8.16 0.749  48.00   2.11  34  WHL     
  8394 WH J114700.4+005836   176.75162    0.97659  0.9949 21.511 18.396   5.02 0.464  21.31   0.97   9          
  8395 WH J114700.7-021850   176.75310   -2.31396  0.5753 19.615 18.372   5.29 0.544  22.88   1.04  21          
  8396 WH J114700.9-011319   176.75366   -1.22185  1.6437 23.558 19.774   5.66 0.396  16.78   0.77  11          
  8397 WH J114702.2-014411   176.75928   -1.73649  0.8407 20.974 18.281   5.38 0.488  21.63   0.98   9          
  8398 WH J114702.9-010530   176.76201   -1.09158  0.8209 21.148 18.605   5.63 0.547  22.64   1.02  13          
  8399 WH J114706.0-012907   176.77499   -1.48528  1.1368 22.127 18.696   6.15 0.515  27.68   1.24  11          
  8400 WH J114706.6-011015   176.77757   -1.17096  1.5412 24.109 19.091   9.10 0.518  32.12   1.43  11          
  8401 WH J114710.7+021130   176.79468    2.19157  1.1117 22.165 18.689   5.54 0.532  26.53   1.19  12          
  8402 WH J114711.3+000344   176.79718    0.06232  1.1131 23.323 19.343   5.66 0.547  28.91   1.30  17          
  8403 WH J114712.1+013116   176.80061    1.52118  0.6745 19.904 18.180   6.78 0.527  24.49   1.11  15          
  8404 WH J114713.5-003015   176.80627   -0.50405  0.9585 21.467 18.824   6.36 0.537  25.46   1.15  11          
  8405 WH J114715.8-020554   176.81573   -2.09845  0.8109 20.358 18.128   6.05 0.545  26.57   1.20  16          
  8406 WH J114716.1-005014   176.81696   -0.83732  1.2487 22.977 19.560   5.01 0.489  23.05   1.04  13          
  8407 WH J114724.6-003923   176.85257   -0.65648  0.7466 20.159 18.118  10.88 0.750  53.93   2.36  31          
  8408 WH J114724.6+011145   176.85258    1.19596  0.6426 19.437 17.725   5.87 0.533  20.90   0.95  12          
  8409 WH J114725.0+011222   176.85413    1.20615  1.1796 22.408 19.286   5.98 0.562  31.67   1.41  15          
  8410 WH J114729.0+005606   176.87091    0.93500  0.6576 19.541 18.481   6.55 0.579  22.50   1.02  15  WHL     
  8411 WH J114729.1+005115   176.87123    0.85415  0.8030 20.930 18.725   6.02 0.546  25.98   1.17  18  CAMIRA18
  8412 WH J114729.1-004445   176.87146   -0.74573  0.4501 19.298 17.973   5.66 0.560  18.49   0.84  16  CAMIRA18
  8413 WH J114732.8+000309   176.88654    0.05241  1.1803 22.638 19.111   5.54 0.523  25.62   1.15  16          
  8414 WH J114733.8-001737   176.89093   -0.29353  0.3376 17.777 17.123   5.53 0.550  18.69   0.85  15          
  8415 WH J114734.6-002141   176.89433   -0.36143  0.5979 19.139 18.439   6.52 0.589  26.94   1.21  21  WHL     
  8416 WH J114737.6+011752   176.90656    1.29780  0.8286 20.996 18.708   5.06 0.694  36.58   1.62  23          
  8417 WH J114739.9-014101   176.91635   -1.68361  0.8069 21.316 18.335   5.31 0.676  42.36   1.87  24          
  8418 WH J114741.6+000925   176.92345    0.15683  0.6179 19.426 18.331   5.95 0.639  31.06   1.39  22          
  8419 WH J114743.0-001307   176.92937   -0.21856  0.8700 21.183 18.500   9.27 0.643  40.05   1.77  18          
  8420 WH J114746.2+013958   176.94231    1.66622  0.4846 19.010 18.235   5.48 0.639  27.62   1.24  18  WHL     
  8421 WH J114746.3-010121   176.94308   -1.02250  1.3425 22.754 18.991   6.84 0.518  29.16   1.31  12          
  8422 WH J114749.3-003113   176.95544   -0.52035  0.8452 20.709 18.463   5.93 0.666  33.85   1.51  16          
  8423 WH J114800.4+001546   177.00175    0.26272  0.9855 21.664 18.906   5.22 0.518  21.52   0.98  14          
  8424 WH J114801.9-003534   177.00780   -0.59276  0.2946 18.030 17.463   7.17 0.611  23.03   1.04  13  WHL     
  8425 WH J114806.3+010016   177.02606    1.00436  0.8929 20.687 18.371   8.05 0.592  33.04   1.47  16          
  8426 WH J114808.9-011113   177.03716   -1.18685  0.4233 18.770 17.731   6.84 0.552  21.06   0.96  14  WHL     
  8427 WH J114809.2-005051   177.03835   -0.84743  1.3575 22.395 18.692   8.49 0.565  35.61   1.58   9          
  8428 WH J114812.4-000034   177.05171   -0.00957  1.1249 21.624 18.346  12.62 0.706  60.74   2.64  23  CAMIRA18
  8429 WH J114812.8+010642   177.05333    1.11167  0.3469 18.829 18.015   5.38 0.619  18.58   0.85  12          
  8430 WH J114813.6-001915   177.05681   -0.32080  0.8612 21.083 18.513   5.05 0.557  21.37   0.97  12  CAMIRA18
  8431 WH J114813.8+012444   177.05736    1.41218  0.8914 21.104 18.735   5.36 0.500  20.85   0.95  12          
  8432 WH J114814.3-015313   177.05951   -1.88693  0.1864 16.793 17.250   7.37 0.754  29.76   1.33  26  WHL     
  8433 WH J114815.7-014202   177.06558   -1.70051  0.6268 20.377 18.022   8.75 0.698  36.68   1.63  23          
  8434 WH J114817.0-012219   177.07074   -1.37195  0.7490 20.879 18.411   6.38 0.608  33.84   1.51  13          
  8435 WH J114817.3+015705   177.07210    1.95150  0.6806 20.356 18.104   5.33 0.566  26.88   1.21  11          
  8436 WH J114817.4+013756   177.07237    1.63212  0.6030 19.201 18.259   6.48 0.559  26.10   1.17  11          
  8437 WH J114818.6+005042   177.07751    0.84493  0.6675 19.515 17.936  10.62 0.656  37.39   1.66  16  CAMIRA18
  8438 WH J114820.5+012237   177.08559    1.37686  1.3232 23.766 19.414   5.00 0.503  21.64   0.98   9          
  8439 WH J114820.9-013600   177.08714   -1.60012  0.3180 18.261 17.219   9.69 0.705  36.72   1.63  24  WHL     
  8440 WH J114821.2-012452   177.08847   -1.41452  0.4944 19.661 18.222   5.36 0.639  26.11   1.18  17          
  8441 WH J114821.8+010248   177.09081    1.04667  1.5309 23.219 19.399  10.28 0.559  37.94   1.68  11          
  8442 WH J114823.2+004242   177.09663    0.71177  0.5433 20.537 18.789   5.12 0.512  17.08   0.78  15          
  8443 WH J114824.9+010637   177.10374    1.11036  0.6442 19.818 18.110   5.21 0.540  18.33   0.84  11          
  8444 WH J114825.5-015228   177.10608   -1.87443  0.5835 19.933 18.259   5.47 0.578  19.59   0.89  14          
  8445 WH J114825.6+011550   177.10664    1.26383  1.2032 22.460 18.608   5.49 0.568  28.49   1.28  13          
  8446 WH J114827.3+012610   177.11354    1.43601  0.5527 19.158 17.958   5.59 0.545  19.74   0.90  11          
  8447 WH J114830.3+000020   177.12637    0.00544  0.6411 19.836 17.939   6.62 0.610  26.69   1.20  15          
  8448 WH J114832.0-004350   177.13327   -0.73043  0.3930 18.958 18.092   6.71 0.784  40.16   1.78  26  WHL     
  8449 WH J114832.9-002148   177.13693   -0.36344  0.6995 20.272 18.371   5.72 0.558  21.67   0.98  15          
  8450 WH J114833.0-005118   177.13731   -0.85494  0.6665 20.458 18.195   5.81 0.549  23.68   1.07  13          
  8451 WH J114833.4-011602   177.13936   -1.26734  0.6600 19.956 18.092  13.11 0.779  56.03   2.45  33  WHL     
  8452 WH J114834.1+013219   177.14207    1.53861  0.6299 18.876 17.821  11.47 0.756  51.79   2.27  21  WHL     
  8453 WH J114835.8-010320   177.14900   -1.05552  0.5644 19.190 18.292   6.64 0.606  26.12   1.18  14          
  8454 WH J114840.3-005702   177.16772   -0.95067  0.4522 18.803 17.857   7.26 0.565  20.86   0.95  13  WHL     
  8455 WH J114842.4+014131   177.17667    1.69186  0.8421 20.714 18.604   5.50 0.514  21.85   0.99  10          
  8456 WH J114843.1+013149   177.17967    1.53015  1.1752 22.041 18.786   6.08 0.561  26.22   1.18   9          
  8457 WH J114843.7-004436   177.18208   -0.74324  1.3805 22.856 19.272   5.17 0.458  16.40   0.75   8          
  8458 WH J114845.0+011447   177.18744    1.24643  0.5633 19.568 17.685   5.88 0.505  20.55   0.93  10          
  8459 WH J114846.1+015853   177.19191    1.98141  0.7159 20.942 18.944   5.39 0.596  28.51   1.28  16          
  8460 WH J114847.1+011305   177.19612    1.21797  0.3268 18.889 18.059   7.29 0.700  25.22   1.14  31  WHL     
  8461 WH J114847.3+015906   177.19720    1.98503  0.5680 19.681 18.262   5.66 0.616  24.35   1.10  17  WHL     
  8462 WH J114849.7+002209   177.20712    0.36918  0.3048 17.845 17.631   5.09 0.541  16.18   0.74  11          
  8463 WH J114851.2+005051   177.21321    0.84759  1.4824 22.485 19.049   5.28 0.503  19.20   0.88   7          
  8464 WH J114851.9+011619   177.21614    1.27197  1.0932 21.557 18.703   6.98 0.590  37.04   1.64  16          
  8465 WH J114858.9+015926   177.24545    1.99042  0.8055 20.720 18.421   6.17 0.577  26.50   1.19  13  WHL     
  8466 WH J114859.2-000616   177.24646   -0.10454  0.7764 19.965 17.854   6.44 0.554  24.68   1.11  11          
  8467 WH J114900.8-020025   177.25323   -2.00681  0.6794 20.084 18.065   5.27 0.502  18.96   0.86  10          
  8468 WH J114902.2+001613   177.25897    0.27030  0.5868 19.983 18.018   6.52 0.636  30.14   1.35  19  CAMIRA14
  8469 WH J114903.1-010057   177.26291   -1.01593  1.3607 23.747 19.670   5.72 0.468  22.32   1.01  10          
  8470 WH J114903.5+013006   177.26479    1.50174  0.2457 16.880 17.008   9.44 0.923  64.03   2.78  59  WHL     
  8471 WH J114905.7-011858   177.27362   -1.31620  0.5394 19.093 17.937   8.86 0.813  57.33   2.50  37  WHL     
  8472 WH J114906.9-005629   177.27863   -0.94127  1.1024 20.846 18.254   9.79 0.670  48.74   2.14  23  CAMIRA18
  8473 WH J114908.1+002128   177.28395    0.35787  0.2758 17.119 16.796   6.47 0.662  26.58   1.20  21  WHL     
  8474 WH J114909.3-000857   177.28880   -0.14918  0.5993 19.447 17.936   9.64 0.735  39.06   1.73  26  WHL     
  8475 WH J114912.1-002344   177.30057   -0.39547  0.6781 20.223 18.137   5.18 0.547  22.23   1.01  18          
  8476 WH J114912.6+001113   177.30257    0.18696  0.8883 20.643 18.434   5.32 0.526  22.13   1.00  12          
  8477 WH J114912.7-000317   177.30283   -0.05463  0.9230 21.404 18.901   5.20 0.493  22.45   1.02  14          
  8478 WH J114913.2-014538   177.30515   -1.76044  0.4600 19.169 17.533   5.56 0.493  16.62   0.76  11          
  8479 WH J114913.8+011921   177.30750    1.32239  0.3406 18.283 17.443   8.16 0.659  28.85   1.29  30  WHL     
  8480 WH J114914.6-003928   177.31097   -0.65788  0.7556 20.748 18.520   6.44 0.558  25.02   1.13  20          
  8481 WH J114915.3-015303   177.31381   -1.88425  0.6697 20.038 17.903   6.31 0.507  22.34   1.01  11          
  8482 WH J114915.6-014421   177.31490   -1.73910  0.6948 20.843 18.801   6.44 0.598  27.73   1.24  14          
  8483 WH J114917.6+015703   177.32336    1.95076  0.6795 19.954 17.965   9.54 0.709  43.40   1.91  29          
  8484 WH J114918.6-014948   177.32735   -1.82997  0.3978 18.711 17.708   6.08 0.575  18.66   0.85  13  WHL     
  8485 WH J114918.8+012647   177.32846    1.44639  1.2213 22.803 19.373   6.15 0.553  28.63   1.28  12          
  8486 WH J114919.2-000722   177.32996   -0.12277  0.8931 22.333 19.055   7.18 0.585  29.74   1.33  14          
  8487 WH J114922.4-014110   177.34344   -1.68606  0.6678 20.276 18.546   5.98 0.500  21.31   0.97  15          
  8488 WH J114922.5-005538   177.34393   -0.92710  0.5617 19.477 18.113   5.94 0.575  25.48   1.15  18  WHL     
  8489 WH J114923.5-003950   177.34808   -0.66395  0.2735 17.498 17.125   5.28 0.558  17.79   0.81  12  WHL     
  8490 WH J114925.6-001558   177.35664   -0.26619  0.4379 18.466 17.753   6.48 0.702  25.14   1.13  19  CAMIRA14
  8491 WH J114927.8-022641   177.36574   -2.44461  0.5602 19.856 18.309   5.61 0.655  22.75   1.03  13  WHL     
  8492 WH J114930.6+005053   177.37741    0.84793  1.4901 23.729 19.599   5.87 0.440  18.88   0.86   7          
  8493 WH J114930.9+014728   177.37895    1.79101  0.6137 19.078 18.430  11.33 0.762  51.94   2.27  21  WHL     
  8494 WH J114939.5-000722   177.41466   -0.12286  1.1725 21.364 18.744   5.20 0.492  23.50   1.06  10          
  8495 WH J114941.8+011004   177.42432    1.16783  1.0389 21.798 18.765   5.18 0.465  21.51   0.98  10          
  8496 WH J114947.0+002516   177.44563    0.42115  0.5388 19.569 18.336   6.20 0.525  20.82   0.95  13          
  8497 WH J114947.1+004058   177.44641    0.68274  0.8964 21.347 18.781   5.16 0.587  26.21   1.18  14          
  8498 WH J114948.2-002154   177.45079   -0.36491  0.4556 19.580 18.003   9.17 0.725  37.51   1.66  31  WHL     
  8499 WH J114949.8+002623   177.45734    0.43976  0.8539 20.569 18.261   6.12 0.494  24.50   1.11  10          
  8500 WH J114951.0+004429   177.46251    0.74146  0.9833 20.984 18.233   5.89 0.614  36.74   1.63  14  CAMIRA18
  8501 WH J114952.0+001837   177.46658    0.31018  0.7820 20.712 18.123   8.96 0.660  35.62   1.58  20          
  8502 WH J114955.3+001404   177.48050    0.23447  0.4572 19.311 18.133   6.91 0.711  34.68   1.54  37  WHL     
  8503 WH J114958.8+012437   177.49483    1.41016  0.5479 19.866 18.305   5.64 0.486  17.09   0.78  12          
  8504 WH J114959.2+001210   177.49663    0.20272  0.9680 21.642 18.857   5.95 0.513  24.02   1.08  10          
  8505 WH J115001.4-014250   177.50597   -1.71378  0.6697 20.025 17.754  10.34 0.657  36.87   1.64  21          
  8506 WH J115001.6+011305   177.50681    1.21808  0.4827 19.411 17.957   7.08 0.558  21.52   0.98  15  WHL     
  8507 WH J115002.2+001812   177.50908    0.30338  0.8716 20.189 17.942   7.56 0.556  30.37   1.36  13          
  8508 WH J115005.5+004444   177.52301    0.74565  1.2629 22.552 19.131   7.70 0.633  45.69   2.01  18          
  8509 WH J115006.2-015540   177.52597   -1.92771  0.6029 19.595 18.134   6.34 0.643  26.84   1.21  19          
  8510 WH J115009.0-000325   177.53748   -0.05691  0.9853 21.108 18.437   6.92 0.575  33.19   1.48  16  CAMIRA18
  8511 WH J115010.7-015758   177.54472   -1.96623  0.8597 20.632 18.515   8.28 0.699  48.62   2.13  24          
  8512 WH J115010.7-010143   177.54474   -1.02874  0.9183 21.409 18.946   5.09 0.478  16.07   0.74   9          
  8513 WH J115012.0-003644   177.55013   -0.61228  1.3372 22.372 18.698  10.23 0.630  48.66   2.14  15          
  8514 WH J115012.2+001323   177.55103    0.22296  0.9305 20.328 17.901   8.61 0.582  33.83   1.51  15          
  8515 WH J115017.4-021830   177.57254   -2.30838  1.7338 25.049 19.594   6.77 0.411  15.51   0.71   6          
  8516 WH J115018.7-003631   177.57803   -0.60873  0.1291 16.238 16.066   5.45 0.858  44.76   1.97  55  WHL     
  8517 WH J115020.2-005809   177.58403   -0.96910  0.8809 20.296 17.781   9.55 0.642  40.54   1.79  22  CAMIRA18
  8518 WH J115021.5-001024   177.58946   -0.17339  0.8519 20.936 18.502   9.12 0.597  34.78   1.55  11          
  8519 WH J115022.0-013544   177.59175   -1.59554  1.5225 24.332 19.291   5.11 0.415  17.66   0.81   6          
  8520 WH J115024.8+011539   177.60344    1.26070  0.5132 19.925 18.402   6.02 0.589  24.01   1.08  22  WHL     
  8521 WH J115028.4-001516   177.61845   -0.25450  1.2491 22.975 18.635   7.02 0.575  34.00   1.51  12          
  8522 WH J115031.8-020011   177.63234   -2.00303  0.4456 18.132 17.404  10.85 0.744  41.49   1.83  33  WHL     
  8523 WH J115034.2-002600   177.64268   -0.43326  1.1313 22.488 18.921   5.17 0.489  23.74   1.07  13          
  8524 WH J115034.5-013632   177.64389   -1.60892  0.6253 19.930 18.236   8.38 0.693  41.16   1.82  28  CAMIRA18
  8525 WH J115035.9-011002   177.64958   -1.16711  0.8863 21.147 18.662  10.31 0.750  62.01   2.70  33  CAMIRA18
  8526 WH J115036.4-003151   177.65186   -0.53081  1.3839 22.303 19.046   6.57 0.549  32.44   1.45  10          
  8527 WH J115036.5+011755   177.65219    1.29858  0.4761 19.577 18.266   5.93 0.622  20.76   0.94  20  WHL     
  8528 WH J115037.0+012802   177.65402    1.46731  0.7826 20.463 18.539   5.81 0.535  22.22   1.01  11          
  8529 WH J115037.6+000230   177.65669    0.04158  1.3662 22.858 19.321   6.59 0.495  26.32   1.18   9          
  8530 WH J115038.0-005744   177.65849   -0.96220  1.6445 24.126 19.217   5.63 0.392  17.62   0.81   6          
  8531 WH J115038.6-001644   177.66072   -0.27887  1.1357 21.989 18.862   5.99 0.564  31.87   1.42  20          
  8532 WH J115039.7-010641   177.66524   -1.11125  0.3377 17.806 17.196   7.32 0.691  34.38   1.53  20          
  8533 WH J115041.2-010327   177.67163   -1.05753  0.8903 21.967 19.155   7.59 0.575  28.61   1.28  19          
  8534 WH J115044.0+002106   177.68317    0.35158  0.9549 21.389 18.435   5.06 0.510  20.69   0.94  10          
  8535 WH J115044.7+012056   177.68613    1.34892  0.4283 18.943 17.696   6.31 0.597  20.73   0.94  20          
  8536 WH J115045.8-011216   177.69075   -1.20439  0.8865 20.986 18.476   8.93 0.597  34.78   1.55  12          
  8537 WH J115047.1-010610   177.69637   -1.10273  0.1909 17.094 17.268   5.72 0.599  18.08   0.83  16          
  8538 WH J115047.8+003113   177.69936    0.52041  0.9472 20.925 18.292   9.06 0.625  39.55   1.75  16          
  8539 WH J115048.8-020310   177.70352   -2.05268  0.5381 19.214 18.083   5.60 0.506  18.55   0.85  10          
  8540 WH J115051.8+005210   177.71576    0.86957  0.4618 19.220 17.938  10.60 0.744  42.85   1.89  25  WHL     
  8541 WH J115054.5+013546   177.72729    1.59608  0.7033 19.979 18.080   8.40 0.616  34.41   1.53  14          
  8542 WH J115056.8-021622   177.73663   -2.27284  0.7090 20.901 18.896   5.04 0.523  18.67   0.85  11          
  8543 WH J115057.8-015848   177.74083   -1.97998  0.8935 21.389 18.594   5.94 0.500  23.12   1.05   9          
  8544 WH J115101.2-002033   177.75488   -0.34243  0.5483 19.531 18.342   5.55 0.469  15.41   0.71  10          
  8545 WH J115103.8-003137   177.76573   -0.52682  0.6321 20.095 18.060   6.95 0.634  31.76   1.42  20  WHL     
  8546 WH J115108.1+004432   177.78387    0.74223  0.5329 19.071 18.155   5.61 0.573  19.73   0.90  21          
  8547 WH J115109.6-003553   177.78999   -0.59793  0.7729 20.713 18.261   5.46 0.572  21.08   0.96  12          
  8548 WH J115110.9+012314   177.79559    1.38720  0.7455 20.782 18.380   6.84 0.612  30.62   1.37  17          
  8549 WH J115113.7-005308   177.80722   -0.88542  0.7806 20.217 18.410   6.72 0.598  29.31   1.31  18          
  8550 WH J115113.9-014432   177.80786   -1.74236  0.3450 18.222 17.403   6.22 0.636  26.42   1.19  21  WHL     
  8551 WH J115114.3+000945   177.80946    0.16259  0.7915 20.469 18.359   7.33 0.694  35.76   1.59  23          
  8552 WH J115116.5-004815   177.81871   -0.80424  0.6549 19.868 18.325   5.75 0.526  22.17   1.00  11          
  8553 WH J115117.5+004001   177.82298    0.66708  0.4899 19.826 18.356   5.54 0.571  19.57   0.89  21  CAMIRA14
  8554 WH J115121.3+012259   177.83882    1.38301  0.3059 17.775 17.324   5.77 0.592  18.40   0.84  16  WHL     
  8555 WH J115123.9+002146   177.84938    0.36269  0.7306 20.538 18.723   6.13 0.631  29.33   1.31  19          
  8556 WH J115124.4-015339   177.85172   -1.89430  0.5939 19.847 18.205   5.51 0.557  22.03   1.00  12          
  8557 WH J115125.8+012319   177.85744    1.38868  0.5346 19.135 17.689   7.42 0.660  31.00   1.39  23  WHL     
  8558 WH J115128.0+004959   177.86655    0.83313  0.5845 19.808 18.163   5.49 0.540  19.58   0.89  13  WHL     
  8559 WH J115128.5+012600   177.86865    1.43330  0.3257 18.322 17.778   5.00 0.468  15.79   0.73  10          
  8560 WH J115135.1+010120   177.89629    1.02214  0.5540 19.190 18.697   5.39 0.647  24.16   1.09  18          
  8561 WH J115136.4+004024   177.90166    0.67323  0.5138 18.876 17.672   5.58 0.569  18.94   0.86  16  WHL     
  8562 WH J115139.1+003041   177.91287    0.51127  0.4544 19.107 17.814   9.70 0.692  31.16   1.39  28  WHL     
  8563 WH J115140.3-002318   177.91779   -0.38841  0.6139 20.273 18.479   7.13 0.642  32.52   1.45  24  WHL     
  8564 WH J115140.8+005458   177.92006    0.91607  0.5342 19.421 18.069   7.93 0.578  27.99   1.26  26  WHL     
  8565 WH J115141.4-002647   177.92241   -0.44643  0.8757 21.415 18.802   6.62 0.567  26.26   1.18  16          
  8566 WH J115143.3+010444   177.93062    1.07892  0.2721 17.638 16.873   5.23 0.697  23.23   1.05  23  WHL     
  8567 WH J115143.5+012034   177.93127    1.34289  0.4668 18.552 17.734   6.35 0.571  26.19   1.18  19  WHL     
  8568 WH J115145.7-002628   177.94040   -0.44119  0.6315 19.991 17.777   9.18 0.797  58.01   2.53  36  WHL     
  8569 WH J115145.7+011239   177.94057    1.21087  0.4500 18.295 17.714   5.44 0.586  15.74   0.72  16          
  8570 WH J115150.0-004458   177.95827   -0.74950  0.4456 19.476 18.370   6.49 0.672  28.59   1.28  23  WHL     
  8571 WH J115153.0+005510   177.97099    0.91947  0.5129 19.184 18.043   5.30 0.563  15.63   0.72  15          
  8572 WH J115154.8+012139   177.97830    1.36094  0.3275 16.876 16.529   7.22 0.638  23.97   1.08  19  WHL     
  8573 WH J115159.5-000045   177.99808   -0.01238  0.7360 20.465 18.256   6.36 0.625  34.25   1.53  20          
  8574 WH J115159.9-014316   177.99954   -1.72124  0.6159 19.805 18.321   6.25 0.610  26.26   1.18  18          
  8575 WH J115204.3-000317   178.01810   -0.05462  0.5782 20.003 18.003   8.13 0.598  29.75   1.33  21  WHL     
  8576 WH J115207.6+003238   178.03174    0.54382  0.6945 19.963 18.147   8.95 0.642  34.99   1.56  14  WHL     
  8577 WH J115208.0-010933   178.03351   -1.15918  0.9101 20.295 18.156   6.67 0.524  25.95   1.17   9          
  8578 WH J115209.0-001345   178.03741   -0.22915  0.6077 20.206 18.447   5.87 0.623  30.59   1.37  22          
  8579 WH J115212.4+005301   178.05174    0.88353  0.5336 19.242 17.913   7.60 0.619  26.14   1.18  22  CAMIRA14
  8580 WH J115213.0+003117   178.05424    0.52147  0.4740 19.427 17.606  22.36 0.938  90.17   3.86  67  WHL     
  8581 WH J115217.4+013004   178.07233    1.50118  1.2888 23.046 19.478   9.59 0.644  47.98   2.11  19          
  8582 WH J115220.9+002458   178.08691    0.41613  1.0853 20.944 18.352   5.81 0.545  24.88   1.12  10  CAMIRA18
  8583 WH J115221.3+020050   178.08871    2.01385  0.6751 19.873 18.284   6.58 0.544  23.07   1.04  14          
  8584 WH J115221.9+013648   178.09143    1.61334  0.3701 19.374 17.563   5.40 0.508  15.56   0.72  11  WHL     
  8585 WH J115227.8-003136   178.11566   -0.52677  0.2614 17.561 17.241   6.65 0.775  39.83   1.76  29  WHL     
  8586 WH J115231.3-021848   178.13054   -2.31333  0.1564 16.475 16.327   5.10 0.778  33.88   1.51  32  WHL     
  8587 WH J115232.7+012212   178.13644    1.37004  1.0885 21.442 18.397   8.76 0.618  40.69   1.80  15          
  8588 WH J115234.5-012617   178.14362   -1.43812  0.5741 19.728 18.086   9.66 0.680  40.36   1.79  31  CAMIRA18
  8589 WH J115235.2+005546   178.14659    0.92931  0.6305 20.421 18.606   6.77 0.641  27.27   1.23  21          
