mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_max_samples,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
324.30628490448,2.9454635993921454,0.6551570296287537,0.05727208163951679,entropy,50,0.4,0.5,0.001,0.0001,125,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5221960355940374,0.5396356730103293,0.5293376785246207,0.5242014540940572,0.5288427103057611,0.006753750465963889,47,-0.5839865329507389,-0.5687314758173345,-0.5700274946824897,-0.5664909822124378,-0.5723091214157503,0.006859629226940765,109
386.5857831835747,1.6824536586930736,0.7137165665626526,0.025892666657595712,entropy,50,0.4,0.5,0.001,0.0001,150,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5214732525446868,0.5394216007210806,0.5283602362786801,0.5237047143627023,0.5282399509767874,0.006917375556788759,113,-0.5846785069676639,-0.5693174048507137,-0.5698878617088842,-0.566511305097125,-0.5725987696560967,0.007090374728416531,118
453.12064105272293,5.100300773292342,0.8404462933540344,0.022412444599095777,entropy,50,0.4,0.5,0.001,0.0001,175,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.521719976662855,0.5397144516376173,0.5279612227454381,0.523479000222117,0.5282186628170068,0.007016351602543972,117,-0.5849711529842185,-0.5688706467209075,-0.5701273862537732,-0.5662628135599834,-0.5725579998797207,0.007301030692860475,115
372.7650713920593,5.617036553301076,0.7190853953361511,0.0030417374315735613,entropy,50,0.4,0.5,0.0005,0.001,125,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5216466660383073,0.5380198559806575,0.528535051740173,0.5237774195276383,0.527994748321694,0.006302355158820532,128,-0.5765809903231559,-0.5573111607128364,-0.5590781541846239,-0.5570863191609637,-0.562514156095395,0.008158040651097402,45
449.0188679099083,1.977938090838031,0.8562688827514648,0.033825276885458985,entropy,50,0.4,0.5,0.0005,0.001,150,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5207827725360002,0.5400268531158418,0.5306750933942292,0.525497122388608,0.5292454603586698,0.0071405427511241956,14,-0.5759400551887625,-0.5564682385075979,-0.5591769494323967,-0.5570719425033205,-0.5621642964080193,0.008016746781482474,28
520.9682385325432,8.248126789670833,0.958673357963562,0.06244463517284836,entropy,50,0.4,0.5,0.0005,0.001,175,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5222463331460534,0.5383876285251543,0.5296939168831406,0.5263537841051431,0.5291704156648729,0.00593943175960362,21,-0.5756869567406827,-0.5569052352186976,-0.5591780425139107,-0.5558860138674786,-0.5619140620851923,0.008040586766201716,21
372.14823031425476,3.4200803944079605,0.7169728875160217,0.02058887394678583,entropy,50,0.4,0.5,0.0005,0.0001,125,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5219953260762104,0.5371563371400786,0.5280922603813912,0.5252704365265455,0.5281285900310564,0.005641088235063012,123,-0.5760640262384168,-0.557335245802099,-0.5596802080617141,-0.5575262396153066,-0.5626514299293841,0.007798321751612802,50
447.6406117081642,2.66043651254949,0.8302071690559387,0.007641439556579255,entropy,50,0.4,0.5,0.0005,0.0001,150,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5208435201903627,0.5397722211713247,0.5292891716065675,0.5237785825490545,0.5284208738793273,0.007221048815952201,95,-0.5756171745425994,-0.5566848086857665,-0.5593313965706486,-0.5571261281227723,-0.5621898769804466,0.007816817758821102,29
523.2180721759796,5.011351042956152,1.0534963607788086,0.07967856645798953,entropy,50,0.4,0.5,0.0005,0.0001,175,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5224334322209752,0.5394732326725367,0.5303402296039552,0.523402586453654,0.5289123702377803,0.006817348328141329,39,-0.5758302773842905,-0.5562949012737838,-0.5591881678490158,-0.5575190186919824,-0.5622080912997681,0.007931536887234492,31
460.1697570681572,6.365590146778045,0.685424268245697,0.10363680590733153,entropy,50,0.4,0.75,0.001,0.001,125,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5220054407852713,0.5392664015502736,0.5282218502477456,0.5249631624730968,0.5286142137640968,0.006531253891407532,78,-0.5845611600705024,-0.5671841244591767,-0.5685953636932417,-0.5651593796388574,-0.5713750069654445,0.007710359422152257,83
549.3052697181702,7.597934655733907,0.780508816242218,0.017823801854615642,entropy,50,0.4,0.75,0.001,0.001,150,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5217132126590466,0.5397230148631105,0.529104833363564,0.5253192497172109,0.528965077650733,0.006738589464851345,34,-0.5844189970547066,-0.5670724323766533,-0.5683000998793765,-0.5646281896224984,-0.5711049297333087,0.007799690002535938,74
651.4445655941963,8.108393040898532,0.9208239316940308,0.08272850819444623,entropy,50,0.4,0.75,0.001,0.001,175,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5222637476390082,0.5395913100463363,0.5286559110427822,0.5247788085997005,0.5288224443319568,0.0066212478875967385,50,-0.5839776027253765,-0.56728865544716,-0.5688638008037932,-0.5654043587246915,-0.5713836044252553,0.00737357087433054,84
470.3044827580452,4.92250941282561,0.6630129814147949,0.024200693504963008,entropy,50,0.4,0.75,0.001,0.0001,125,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5218353976618821,0.5383165564125205,0.5297353197172305,0.5242601858700806,0.5285368649154285,0.006330053449567552,85,-0.5846877685231704,-0.5673252678909845,-0.5692473196685146,-0.5653157245900463,-0.571644020168179,0.007658043003754596,95
549.1935185790062,2.2761594400709177,0.7585574984550476,0.008421695847502988,entropy,50,0.4,0.75,0.001,0.0001,150,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5226047078341982,0.5388270120632236,0.5299028101743529,0.5253193229346883,0.5291634632516158,0.006158845202394258,22,-0.5847256583999825,-0.5670518278140322,-0.5687859703146506,-0.5649225474073735,-0.5713715009840097,0.007830502341194496,82
645.6290328502655,3.8720798744895224,0.8961567878723145,0.009673450317524658,entropy,50,0.4,0.75,0.001,0.0001,175,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5215528551306615,0.5396652740117187,0.5292631628893849,0.524687533492021,0.5287922063809465,0.006850217985332099,57,-0.5834607607468687,-0.5666857455401776,-0.5689163778245995,-0.5652877187946405,-0.5710876507265715,0.007259894236045246,73
523.4914133548737,5.668924083892371,0.7213096618652344,0.025654391529648126,entropy,50,0.4,0.75,0.0005,0.001,125,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5222718386029324,0.538950139960953,0.5301571388383346,0.5240505142026736,0.5288574079012234,0.006519748671347095,45,-0.5757850904171348,-0.5554649076440107,-0.5581433164295436,-0.5559836729246415,-0.5613442468538326,0.008397712497986843,10
627.1041491627693,9.20181228928973,0.879936158657074,0.008047427042955997,entropy,50,0.4,0.75,0.0005,0.001,150,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5202980712247657,0.5389418493222096,0.52858961163483,0.5259116853828878,0.5284353043911734,0.006763773237195213,92,-0.575156279904494,-0.5559420366315823,-0.5584923578363665,-0.5554410747751917,-0.5612579372869086,0.008107204303435445,8
726.6799511313438,5.067760245328735,1.0350728034973145,0.06828236527657161,entropy,50,0.4,0.75,0.0005,0.001,175,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5224602270624441,0.5392247558380117,0.5291307099994229,0.5239360410300677,0.5286879334824865,0.006568589755979526,69,-0.5749669249582651,-0.5552113859974424,-0.55860760452821,-0.5559090457469478,-0.5611737403077163,0.008063864975655664,5
526.7914881706238,6.565723367226694,0.7216987013816833,0.022157100993494855,entropy,50,0.4,0.75,0.0005,0.0001,125,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5238595002889616,0.5385309457989718,0.5294514015292037,0.5248933039326611,0.5291837878874495,0.005792177247846776,19,-0.5753976729459186,-0.5559249390927589,-0.557954187250908,-0.5561559777202202,-0.5613581942524514,0.008143671532690605,12
626.228806912899,2.6439030241526384,0.8820656538009644,0.02961408411304607,entropy,50,0.4,0.75,0.0005,0.0001,150,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5225203240754508,0.5378305934419945,0.5295217251848459,0.5254629599637967,0.5288339006665219,0.005758430212672083,48,-0.5752961674756167,-0.5559952725304891,-0.5579616594007619,-0.555643678707678,-0.5612241945286365,0.008172336571810995,7
732.0572988390923,10.488575343145966,1.0140357613563538,0.05352768295501709,entropy,50,0.4,0.75,0.0005,0.0001,175,"{'criterion': 'entropy', 'max_depth': 50, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5214575798283507,0.5392756251184105,0.5299638468437705,0.5239889014275654,0.5286714883045243,0.006857204305044018,72,-0.5749307178412998,-0.5556224528781746,-0.5580019510984662,-0.5555283043113822,-0.5610208565323307,0.008091800225636199,3
220.1371186375618,2.1536958249527958,0.6013355851173401,0.0067715830528815605,gini,20,0.4,0.5,0.001,0.001,125,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5208378435427858,0.538829328677659,0.5290119607107053,0.5238637188292532,0.5281357129401008,0.006830630628306296,122,-0.5852669776755702,-0.5698268687988544,-0.5708425816662545,-0.5671704818396457,-0.5732767274950812,0.007051221992235972,144
261.99533170461655,2.129538964891376,0.7281789183616638,0.03738020735293961,gini,20,0.4,0.5,0.001,0.001,150,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5208192311492809,0.5407799633295802,0.5300581204443567,0.524409301621013,0.5290166541360577,0.0075479390577123774,28,-0.5846611319239821,-0.5693050878491326,-0.5704797498146423,-0.5664283874254364,-0.5727185892532983,0.007050804180103532,122
305.8299880027771,4.907783983455776,0.8288413882255554,0.018398352137429814,gini,20,0.4,0.5,0.001,0.001,175,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5211599719587179,0.54130437182356,0.5283905747659192,0.5238897906360755,0.5286861772960681,0.0077290896255893075,70,-0.5852039794081636,-0.5695190583283684,-0.570698686342192,-0.5667996577234999,-0.573055345450556,0.0071551049038075165,138
218.83036410808563,2.7398522056340027,0.5857573747634888,0.006130082809441353,gini,20,0.4,0.5,0.001,0.0001,125,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5199714650611411,0.5380706981538033,0.5292217507672662,0.523129389625014,0.5275983259018061,0.006900117509997416,140,-0.5846928064373541,-0.5697048269955428,-0.5706620117606132,-0.567171886139435,-0.5730578828332362,0.00683738959692257,139
263.02250081300735,4.171368658640435,0.6984201669692993,0.014839424942038682,gini,20,0.4,0.5,0.001,0.0001,150,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5206248413170519,0.5401074697793828,0.5292041411569922,0.5235526071791801,0.5283722648581517,0.007444103780636021,99,-0.5846058130418607,-0.569467560316644,-0.5706328580273841,-0.5667020803398175,-0.5728520779314266,0.0069345629979530796,126
304.04529201984406,4.279886165192911,0.8123059868812561,0.008671971903536742,gini,20,0.4,0.5,0.001,0.0001,175,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5205263038623064,0.5388815015496479,0.5281073111904723,0.5243322645524183,0.5279618452887113,0.006850569060498539,130,-0.5845100773039387,-0.5696615539310597,-0.570632858956259,-0.5666806581361263,-0.572871287081846,0.006875650368331305,127
250.08305197954178,2.48716162410706,0.7437644004821777,0.11668393511141685,gini,20,0.4,0.5,0.0005,0.001,125,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5232602095839973,0.5385638815157083,0.5288621664290099,0.5253443882324826,0.5290076614402995,0.005869311807264483,29,-0.5769874625507828,-0.5583223615412392,-0.5604643622192091,-0.5580085391615223,-0.5634456813681884,0.007875262263729066,69
299.1512967348099,2.9145371201181103,0.7948535084724426,0.01327092022596267,gini,20,0.4,0.5,0.0005,0.001,150,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5220548924010457,0.5396604812857795,0.5295684564776293,0.5258650670727687,0.5292872243093059,0.006551742837125088,13,-0.5766803577843368,-0.5581879825882075,-0.5608913788616459,-0.5575610376770215,-0.5633301892278029,0.0078086521761140774,65
346.0533804297447,4.023691120866287,0.9638068079948425,0.03417857579308616,gini,20,0.4,0.5,0.0005,0.001,175,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5213010493616645,0.540212586182731,0.5303365271785533,0.5238358709946778,0.5289215084294067,0.007304550284115754,38,-0.5766111390409739,-0.5580894169860058,-0.5607412764329724,-0.558399894455307,-0.5634604317288148,0.007661457844252241,70
248.77325546741486,1.3522087251296189,0.6790955662727356,0.03261157394696246,gini,20,0.4,0.5,0.0005,0.0001,125,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5205645860754151,0.538778490938361,0.5278255723049781,0.5235522260526686,0.5276802188428558,0.006907700870979696,136,-0.5773875527580453,-0.558242211021657,-0.5614190920754624,-0.5581483920071502,-0.5637993119655786,0.007954872749404294,72
294.9010108113289,1.4645715297352886,0.8278759121894836,0.035801232200992315,gini,20,0.4,0.5,0.0005,0.0001,150,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5217148881410237,0.5394035694248371,0.5309729466752888,0.5231573118466522,0.5288121790219504,0.0070568322946068605,52,-0.5769976021081653,-0.5588568483787404,-0.5603355584627172,-0.5583911059729159,-0.5636452787306347,0.007742321751789184,71
348.1083452105522,6.2268947966428705,0.9603235721588135,0.05285318261702215,gini,20,0.4,0.5,0.0005,0.0001,175,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5200109870026788,0.5383912298473592,0.5290493142706985,0.5259052345042956,0.5283391914062581,0.006648888743474059,104,-0.5763180971744589,-0.5583697725108927,-0.5610125351821266,-0.5571278524988323,-0.5632070643415776,0.007698560726862487,60
310.2475028038025,3.343830052519782,0.6379806995391846,0.021095440461993797,gini,20,0.4,0.75,0.001,0.001,125,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5203632315235509,0.5399501334878295,0.5283750622510459,0.5249048628602749,0.5283983225306753,0.0072493417872231914,97,-0.5843417007939341,-0.5675561101719755,-0.5692243368501336,-0.56498261264375,-0.5715261901149483,0.00755175117590459,92
375.86922973394394,5.708403931570573,0.8243592381477356,0.11284539128749113,gini,20,0.4,0.75,0.001,0.001,150,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5220797931365291,0.5412554139582328,0.5292895177771866,0.5254685440446618,0.5295233172291526,0.007237817218253155,3,-0.5844021209565674,-0.5667544704408961,-0.5691239260429799,-0.5655111764551127,-0.5714479234738891,0.007590877139978007,86
430.58950793743134,4.800353603517239,0.8922792673110962,0.03960445588996653,gini,20,0.4,0.75,0.001,0.001,175,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5200482865783709,0.5397072854373521,0.5299202408912154,0.5246481997637369,0.5285810031676688,0.007312009125953316,82,-0.5844086918292886,-0.567912602067621,-0.5692806943292446,-0.5658034394236484,-0.5718513569124506,0.007355033344747014,101
311.74700647592545,2.982855533921872,0.6221413016319275,0.01612511617207601,gini,20,0.4,0.75,0.001,0.0001,125,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.519061476609543,0.5388857487816497,0.5280783256934514,0.5236807106034711,0.5274265654220288,0.007344110121098821,142,-0.5844104482652509,-0.5683921241960299,-0.569397337747721,-0.5660495071397149,-0.5720623543371792,0.007231919831338412,103
367.7506196498871,2.907894297974079,0.7403995394706726,0.007666715883926281,gini,20,0.4,0.75,0.001,0.0001,150,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5208273815273066,0.539219995909469,0.5299005943394821,0.52388111778895,0.5284572723913019,0.007019184805155659,90,-0.5854303133613918,-0.5681624352277191,-0.5691531823077722,-0.5660055002195087,-0.572187857779098,0.007729771289906517,107
435.7563273906708,2.3972166360015934,0.8585255146026611,0.014001125695603904,gini,20,0.4,0.75,0.001,0.0001,175,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5207265997957877,0.5396683023120729,0.528436675500642,0.5248751525127939,0.5284266825303241,0.007040574457403738,94,-0.585502006879462,-0.5678561382300118,-0.5698027595700336,-0.5653585054057556,-0.5721298525213158,0.007879493152879448,105
347.4055178165436,2.568359939510056,0.7074838876724243,0.024840427391649086,gini,20,0.4,0.75,0.0005,0.001,125,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5206503374130245,0.5401573610120032,0.530771932563183,0.5243250403612468,0.5289761678373643,0.007402639576749692,32,-0.5768499951655838,-0.5566916302004179,-0.5599011760841607,-0.5570763334814921,-0.5626297837329136,0.00830304447117413,49
419.05713081359863,5.508407516880454,0.8656056523323059,0.016825180264664657,gini,20,0.4,0.75,0.0005,0.001,150,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 150}",0.5195651683268577,0.5379286169346029,0.5313011837972714,0.5245441041619779,0.5283347683051776,0.00693030610475374,105,-0.5758935192454181,-0.5573110862926789,-0.5598277784389342,-0.5570817887073097,-0.5625285431710852,0.00779111202063943,46
484.660281419754,2.623721092359849,0.9959592819213867,0.040617415381239065,gini,20,0.4,0.75,0.0005,0.001,175,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5212340191253417,0.541016646932077,0.5291292081494721,0.5253643695557132,0.529186060940651,0.007379130897580758,18,-0.5763909001108006,-0.5565373760893267,-0.5598836499105779,-0.556643380329544,-0.5623638266100623,0.008209462509425577,40
351.5851392149925,2.921870237880107,0.7047585844993591,0.006326540032643992,gini,20,0.4,0.75,0.0005,0.0001,125,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5219813285211298,0.5384792107169285,0.532888276518483,0.524450958179202,0.5294499434839358,0.006597724311473796,5,-0.5766247459983453,-0.5571234299851845,-0.5593429873866184,-0.5573546974978384,-0.5626114652169966,0.00813644767609592,48
416.00206166505814,5.347050509422007,0.8501561880111694,0.01759724199335264,gini,20,0.4,0.75,0.0005,0.0001,150,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5195602047270256,0.5388209965497158,0.5302692740619157,0.524365594076073,0.5282540173536825,0.0071837407125876105,111,-0.5769033454637856,-0.5581063277167305,-0.5596093162959774,-0.5571643826124325,-0.5629458430222315,0.008105406804461585,54
488.7852618098259,4.969347729001161,0.9810169339179993,0.0210017474673625,gini,20,0.4,0.75,0.0005,0.0001,175,"{'criterion': 'gini', 'max_depth': 20, 'max_features': 0.4, 'max_samples': 0.75, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5191682346894249,0.5400084246325121,0.5286611253828046,0.5242641886727943,0.528025493344384,0.007690791800225068,127,-0.5769130544120012,-0.5566831638335351,-0.5603853597962173,-0.5571385048527823,-0.562780020723634,0.00828364967048399,52
217.31163305044174,0.7146840921769397,0.591492772102356,0.025057282603970266,gini,30,0.4,0.5,0.001,0.001,125,"{'criterion': 'gini', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5211333843850718,0.5387957195913218,0.5297149507591011,0.5235574722183852,0.5283003817384699,0.0068193504811484736,109,-0.5851135274782904,-0.5686718730584627,-0.5706914900336231,-0.5671563199705679,-0.5729083026352361,0.0071574159393209685,131
263.58215594291687,0.7798479704623853,0.709256112575531,0.007753063459790378,gini,30,0.4,0.5,0.001,0.001,150,"{'criterion': 'gini', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 150}",0.519884590238984,0.5388648986502724,0.5279712201344693,0.52424299482304,0.5277409259616914,0.007031239880365104,135,-0.5855564659235087,-0.5691869155930053,-0.5709711630188818,-0.5667945227689695,-0.5731272668260914,0.00732741067778721,141
306.79382598400116,2.1055459416745443,0.8382081389427185,0.04079863607384921,gini,30,0.4,0.5,0.001,0.001,175,"{'criterion': 'gini', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.001, 'n_estimators': 175}",0.5224001524866929,0.5393886781962913,0.5290375583512295,0.5241778145089985,0.528751050885803,0.0066047256331837785,64,-0.5842668430530146,-0.5697613267301991,-0.5704054647413445,-0.5666358005375224,-0.5727673587655201,0.0067905985958616275,125
221.3417813181877,1.5923041939403424,0.6112011671066284,0.038535933920889526,gini,30,0.4,0.5,0.001,0.0001,125,"{'criterion': 'gini', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 125}",0.5195442058151433,0.539384137552215,0.5287906210542188,0.52152152199207,0.5273101216034118,0.007774816287969437,143,-0.5848447182888277,-0.5694394364357739,-0.5707660189617121,-0.5670756257872837,-0.5730314498683994,0.006947299636395106,135
262.5652858018875,2.012004665134237,0.6990290880203247,0.011349350640628461,gini,30,0.4,0.5,0.001,0.0001,150,"{'criterion': 'gini', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 150}",0.5197319976808077,0.5394606968976359,0.5286768476668318,0.5236795701015644,0.5278872780867099,0.007395621138249623,132,-0.5852578768859544,-0.5694649352593262,-0.5707605107216047,-0.5667183807078224,-0.5730504258936769,0.007197501485739054,137
305.2134160399437,2.771708140131846,0.8006930351257324,0.013073587153116205,gini,30,0.4,0.5,0.001,0.0001,175,"{'criterion': 'gini', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.001, 'min_samples_split': 0.0001, 'n_estimators': 175}",0.5227404609814505,0.5407245171098525,0.5284254842494028,0.5233293013410786,0.5288049409204462,0.007228084629310144,53,-0.5851970547883891,-0.5688434064849259,-0.5705728639891657,-0.567015228420514,-0.5729071384207487,0.007206236919201131,130
248.93442797660828,1.5034957230330412,0.6874345541000366,0.02864078935912378,gini,30,0.4,0.5,0.0005,0.001,125,"{'criterion': 'gini', 'max_depth': 30, 'max_features': 0.4, 'max_samples': 0.5, 'min_samples_leaf': 0.0005, 'min_samples_split': 0.001, 'n_estimators': 125}",0.5214017617813098,0.5383641932191646,0.5280462500191987,0.526673853731612,0.5286215146878213,0.006147538727724427,76,-0.5772557525491848,-0.5582014651415319,-0.5605134180190287,-0.5570939509098772,-0.5632661466549056,0.008170581178332487,62
